elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
5863.76,2206,908718,0,1,154.97,139,669.67,0.00,14.88
5923.88,2206,918170,0,1,154.99,139,669.67,0.00,14.88
5983.94,2206,927656,0,1,155.02,139,669.67,0.00,14.88
6043.99,2206,936870,0,1,155.01,139,669.67,0.00,14.88
6104.00,2206,945948,0,1,154.97,139,669.67,0.00,14.88
6164.15,2206,954618,0,1,154.87,139,669.67,0.00,14.88
6224.41,2206,963118,0,1,154.73,139,669.67,0.00,14.88
6284.41,2206,971856,0,1,154.65,139,669.67,0.00,14.88
6344.57,2206,981036,0,1,154.63,139,669.67,0.00,14.88
6404.59,2206,990250,0,1,154.62,139,669.67,0.00,14.88
6464.76,2206,999804,0,1,154.65,139,669.67,0.00,14.88
6524.89,2206,1009290,0,1,154.68,139,669.67,0.00,14.88
6585.08,2206,1018096,0,1,154.61,139,669.67,0.00,14.88
6645.14,2206,1027208,0,1,154.58,139,669.67,0.00,14.88
6705.25,2206,1036286,0,1,154.55,139,669.67,0.00,14.88
6765.41,2206,1045500,0,1,154.54,139,669.67,0.00,14.88
6825.49,2206,1054782,0,1,154.54,139,669.67,0.00,14.88
6885.57,2206,1064030,0,1,154.53,139,669.67,0.00,14.88
6945.64,2206,1073312,0,1,154.53,139,669.67,0.00,14.88
7005.76,2206,1082594,0,1,154.53,139,669.67,0.00,14.88
7065.94,2206,1091740,0,1,154.51,139,669.67,0.00,14.88
7126.04,2206,1100852,0,1,154.48,139,669.67,0.00,14.88
7186.19,2206,1110066,0,1,154.47,139,669.67,0.00,14.88
7246.24,2206,1119246,0,1,154.46,139,669.67,0.00,14.88
7306.40,2206,1128630,0,1,154.47,139,669.67,0.00,14.88
7366.43,2206,1137946,0,1,154.48,139,669.67,0.00,14.88
7426.45,2206,1147092,0,1,154.46,139,669.67,0.00,14.88
7486.65,2206,1156476,0,1,154.47,139,669.67,0.00,14.88
7546.68,2206,1165826,0,1,154.48,139,669.67,0.00,14.88
7606.85,2206,1174530,0,1,154.40,139,669.67,0.00,14.88
7666.88,2206,1183676,0,1,154.39,139,669.67,0.00,14.88
7727.08,2206,1193077,0,1,154.40,139,669.67,0.00,14.88
7787.29,2206,1202563,0,1,154.43,139,669.67,0.00,14.88
7847.31,2206,1211675,0,1,154.41,139,669.67,0.00,14.88
7907.34,2206,1220923,0,1,154.40,139,669.67,0.00,14.88
7967.46,2206,1230307,0,1,154.42,139,669.67,0.00,14.88
8027.61,2206,1239657,0,1,154.42,139,669.67,0.00,14.88
8087.79,2206,1249007,0,1,154.43,139,669.67,0.00,14.88
8147.80,2206,1258391,0,1,154.45,139,669.67,0.00,14.88
8207.88,2206,1267673,0,1,154.45,139,669.67,0.00,14.88
8267.97,2206,1276547,0,1,154.40,139,669.67,0.00,14.88
8328.14,2206,1285455,0,1,154.35,139,669.67,0.00,14.88
8388.16,2206,1294907,0,1,154.37,139,669.67,0.00,14.88
8448.17,2206,1304359,0,1,154.40,139,669.67,0.00,14.88
8508.18,2206,1313165,0,1,154.34,139,669.67,0.00,14.88
8568.20,2206,1322175,0,1,154.31,139,669.67,0.00,14.88
8628.39,2206,1331678,0,1,154.34,139,669.67,0.00,14.88
8688.39,2206,1341164,0,1,154.36,139,669.67,0.00,14.88
8748.46,2206,1350684,0,1,154.39,139,669.67,0.00,14.88
8808.67,2206,1360170,0,1,154.41,139,669.67,0.00,14.88
8868.79,2206,1369588,0,1,154.43,139,669.67,0.00,14.88
