elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
66219.38,1859,759528,0,0,11.47,285,4705.37,0.00,0.00
66279.38,1859,759528,0,0,11.46,285,4705.37,0.00,0.00
66339.38,1859,759528,0,0,11.45,285,4705.37,0.00,0.00
66399.38,1859,759528,0,0,11.44,285,4705.37,0.00,0.00
66459.38,1859,759528,0,0,11.43,285,4705.37,0.00,0.00
66519.38,1859,759528,0,0,11.42,285,4705.37,0.00,0.00
66579.38,1859,759528,0,0,11.41,285,4705.37,0.00,0.00
66639.38,1859,759528,0,0,11.40,285,4705.37,0.00,0.00
66699.38,1859,759528,0,0,11.39,285,4705.37,0.00,0.00
66759.38,1859,759528,0,0,11.38,285,4705.37,0.00,0.00
66819.38,1859,759528,0,0,11.37,285,4705.37,0.00,0.00
66879.38,1859,759528,0,0,11.36,285,4705.37,0.00,0.00
66939.38,1859,759528,0,0,11.35,285,4705.37,0.00,0.00
66999.38,1859,759528,0,0,11.34,285,4705.37,0.00,0.00
67059.38,1859,759528,0,0,11.33,285,4705.37,0.00,0.00
67119.38,1859,759528,0,0,11.32,285,4705.37,0.00,0.00
67179.38,1859,759528,0,0,11.31,285,4705.37,0.00,0.00
67239.38,1859,759528,0,0,11.30,285,4705.37,0.00,0.00
67299.38,1859,759528,0,0,11.29,285,4705.37,0.00,0.00
67359.38,1859,759528,0,0,11.28,285,4705.37,0.00,0.00
67419.38,1859,759528,0,0,11.27,285,4705.37,0.00,0.00
67479.38,1859,759528,0,0,11.26,285,4705.37,0.00,0.00
67539.38,1859,759528,0,0,11.25,285,4705.37,0.00,0.00
67599.38,1859,759528,0,0,11.24,285,4705.37,0.00,0.00
67659.38,1859,759528,0,0,11.23,285,4705.37,0.00,0.00
67719.38,1859,759528,0,0,11.22,285,4705.37,0.00,0.00
67779.38,1859,759528,0,0,11.21,285,4705.37,0.00,0.00
67839.38,1859,759528,0,0,11.20,285,4705.37,0.00,0.00
67899.38,1859,759528,0,0,11.19,285,4705.37,0.00,0.00
67959.38,1859,759528,0,0,11.18,285,4705.37,0.00,0.00
68019.38,1859,759528,0,0,11.17,285,4705.37,0.00,0.00
68079.38,1859,759528,0,0,11.16,285,4705.37,0.00,0.00
68139.38,1859,759528,0,0,11.15,285,4705.37,0.00,0.00
68199.38,1859,759528,0,0,11.14,285,4705.37,0.00,0.00
68259.38,1859,759528,0,0,11.13,285,4705.37,0.00,0.00
68319.38,1859,759528,0,0,11.12,285,4705.37,0.00,0.00
68379.38,1859,759528,0,0,11.11,285,4705.37,0.00,0.00
68439.38,1859,759528,0,0,11.10,285,4705.37,0.00,0.00
68499.38,1859,759528,0,0,11.09,285,4705.37,0.00,0.00
68559.38,1859,759528,0,0,11.08,285,4705.37,0.00,0.00
68619.38,1859,759528,0,0,11.07,285,4705.37,0.00,0.00
68679.38,1859,759528,0,0,11.06,285,4705.37,0.00,0.00
