elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
56633.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56693.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56753.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56813.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56873.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56933.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56993.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
57053.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
57113.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
57173.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57233.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57293.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57353.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57413.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57473.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57533.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57593.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57653.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57713.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57773.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57833.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57893.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
57953.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58013.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58073.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58133.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58193.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58253.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58313.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58373.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58433.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58493.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58553.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58613.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58673.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58733.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58793.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
